id,title,slug,strand,subStrand,learningOutcome,specificLearningOutcome,keyInquiryQuestion,suggestedLearningExperience,activityInstructions,status,isAvailable,draftSteps,publishedSteps,batchId,generatedAt,publishedAt,generator,videoId,isRecoveryBatch,isOldV2,updatedAt
"85f7ad4c-a8d7-4aea-b5fc-b8d372d37a3f","Subtraction: Comparing Groups","g2-mathematics-subtraction-comparing-groups","Numbers","1.5 Subtraction","By the end of the lesson, the learner should be able to: work out missing numbers in patterns involving subtraction up to 100","","How do you work out missing numbers in patterns involving subtraction?","Learners in pairs/groups to subtract single digit numbers by comparing groups of objects. Learners to subtract up to 2-digit numbers without regrouping in horizontal and vertical forms. Learners to discuss the relationship between addition and subtraction using number families. Learners to work out ","Learners in pairs/groups to subtract single digit numbers by comparing groups of objects. Learners to subtract up to 2-digit numbers without regrouping in horizontal and vertical forms. Learners to discuss the relationship between addition and subtraction using number families. Learners to work out ","","true","0","10","grade-2-math-batch-3","2026-06-10T07:31:43.744Z","2026-06-11T09:53:57.221Z","","","false","false","2026-06-10T08:15:46.018+00:00"
"23d35317-4c2b-4118-ae0e-11c80e8c85ea","Subtraction: Creating Patterns","g2-mathematics-subtraction-creating-patterns","Numbers","1.5 Subtraction","By the end of the lesson, the learner should be able to: work out missing numbers in patterns involving subtraction up to 100","","How do you work out missing numbers in patterns involving subtraction?","Learners in pairs/groups to subtract single digit numbers by comparing groups of objects. Learners to subtract up to 2-digit numbers without regrouping in horizontal and vertical forms. Learners to discuss the relationship between addition and subtraction using number families. Learners to work out ","Learners in pairs/groups to subtract single digit numbers by comparing groups of objects. Learners to subtract up to 2-digit numbers without regrouping in horizontal and vertical forms. Learners to discuss the relationship between addition and subtraction using number families. Learners to work out ","","true","0","10","grade-2-math-batch-3","2026-06-10T07:31:43.077Z","2026-06-11T09:53:56.933Z","","","false","false","2026-06-10T08:15:45.633+00:00"
"a295ff53-4930-4a82-b76d-38b0f6acd3ec","Subtraction: Digital Games","g2-mathematics-subtraction-digital-games","Numbers","1.5 Subtraction","By the end of the lesson, the learner should be able to: work out missing numbers in patterns involving subtraction up to 100","","How do you work out missing numbers in patterns involving subtraction?","Learners in pairs/groups to subtract single digit numbers by comparing groups of objects. Learners to subtract up to 2-digit numbers without regrouping in horizontal and vertical forms. Learners to discuss the relationship between addition and subtraction using number families. Learners to work out ","Learners in pairs/groups to subtract single digit numbers by comparing groups of objects. Learners to subtract up to 2-digit numbers without regrouping in horizontal and vertical forms. Learners to discuss the relationship between addition and subtraction using number families. Learners to work out ","","true","0","10","grade-2-math-batch-3","2026-06-10T07:31:40.427Z","2026-06-11T09:53:55.800Z","","","false","false","2026-06-10T08:15:44.415+00:00"
"f4dfc669-06e9-4bea-a6db-a8f601437f76","Subtraction: Final Assessment","g2-mathematics-subtraction-final-assessment","Numbers","1.5 Subtraction","By the end of the lesson, the learner should be able to: work out missing numbers in patterns involving subtraction up to 100","","How do you work out missing numbers in patterns involving subtraction?","Learners in pairs/groups to subtract single digit numbers by comparing groups of objects. Learners to subtract up to 2-digit numbers without regrouping in horizontal and vertical forms. Learners to discuss the relationship between addition and subtraction using number families. Learners to work out ","Learners in pairs/groups to subtract single digit numbers by comparing groups of objects. Learners to subtract up to 2-digit numbers without regrouping in horizontal and vertical forms. Learners to discuss the relationship between addition and subtraction using number families. Learners to work out ","","true","0","10","grade-2-math-batch-3","2026-06-10T07:31:46.592Z","2026-06-11T09:53:58.679Z","","","false","false","2026-06-10T08:15:47.328+00:00"
"7a0a98dd-9540-47fc-9fc5-7d8af38527df","Subtraction: Missing Numbers in Patterns","g2-mathematics-subtraction-missing-numbers-in-patterns","Numbers","1.5 Subtraction","By the end of the lesson, the learner should be able to: work out missing numbers in patterns involving subtraction up to 100","","How do you work out missing numbers in patterns involving subtraction?","Learners in pairs/groups to subtract single digit numbers by comparing groups of objects. Learners to subtract up to 2-digit numbers without regrouping in horizontal and vertical forms. Learners to discuss the relationship between addition and subtraction using number families. Learners to work out ","Learners in pairs/groups to subtract single digit numbers by comparing groups of objects. Learners to subtract up to 2-digit numbers without regrouping in horizontal and vertical forms. Learners to discuss the relationship between addition and subtraction using number families. Learners to work out ","","true","0","10","grade-2-math-batch-3","2026-06-10T07:31:42.421Z","2026-06-11T09:53:56.520Z","","","false","false","2026-06-10T08:15:45.234+00:00"
"a2c19258-4fce-4d87-bb6b-c92e5d79e3b2","Subtraction: Practice and Application","g2-mathematics-subtraction-practice-and-application","Numbers","1.5 Subtraction","By the end of the lesson, the learner should be able to: work out missing numbers in patterns involving subtraction up to 100","","How do you work out missing numbers in patterns involving subtraction?","Learners in pairs/groups to subtract single digit numbers by comparing groups of objects. Learners to subtract up to 2-digit numbers without regrouping in horizontal and vertical forms. Learners to discuss the relationship between addition and subtraction using number families. Learners to work out ","Learners in pairs/groups to subtract single digit numbers by comparing groups of objects. Learners to subtract up to 2-digit numbers without regrouping in horizontal and vertical forms. Learners to discuss the relationship between addition and subtraction using number families. Learners to work out ","","true","0","10","grade-2-math-batch-3","2026-06-10T07:31:39.732Z","2026-06-11T09:53:55.479Z","","","false","false","2026-06-10T08:15:44.014+00:00"
"01f283c3-2b7c-44ea-9d2a-8d7782a8cb1a","Subtraction: Review and Reflection","g2-mathematics-subtraction-review-and-reflection","Numbers","1.5 Subtraction","By the end of the lesson, the learner should be able to: work out missing numbers in patterns involving subtraction up to 100","","How do you work out missing numbers in patterns involving subtraction?","Learners in pairs/groups to subtract single digit numbers by comparing groups of objects. Learners to subtract up to 2-digit numbers without regrouping in horizontal and vertical forms. Learners to discuss the relationship between addition and subtraction using number families. Learners to work out ","Learners in pairs/groups to subtract single digit numbers by comparing groups of objects. Learners to subtract up to 2-digit numbers without regrouping in horizontal and vertical forms. Learners to discuss the relationship between addition and subtraction using number families. Learners to work out ","","true","0","10","grade-2-math-batch-3","2026-06-10T07:31:45.853Z","2026-06-11T09:53:58.012Z","","","false","false","2026-06-10T08:15:46.867+00:00"
"c6bb3650-4995-47df-98ac-e3e34411aff4","Subtraction: Word Problems","g2-mathematics-subtraction-word-problems","Numbers","1.5 Subtraction","By the end of the lesson, the learner should be able to: work out missing numbers in patterns involving subtraction up to 100","","How do you work out missing numbers in patterns involving subtraction?","Learners in pairs/groups to subtract single digit numbers by comparing groups of objects. Learners to subtract up to 2-digit numbers without regrouping in horizontal and vertical forms. Learners to discuss the relationship between addition and subtraction using number families. Learners to work out ","Learners in pairs/groups to subtract single digit numbers by comparing groups of objects. Learners to subtract up to 2-digit numbers without regrouping in horizontal and vertical forms. Learners to discuss the relationship between addition and subtraction using number families. Learners to work out ","","true","0","10","grade-2-math-batch-3","2026-06-10T07:31:41.093Z","2026-06-11T09:53:56.239Z","","","false","false","2026-06-10T08:15:44.825+00:00"
"e20dbfd4-eba4-402d-8743-8e24e00475a2","Using Number Families for Subtraction","g2-mathematics-using-number-families-for-subtraction","Numbers","1.5 Subtraction","By the end of the lesson, the learner should be able to: work out missing numbers in patterns involving subtraction up to 100","","How do you work out missing numbers in patterns involving subtraction?","Learners in pairs/groups to subtract single digit numbers by comparing groups of objects. Learners to subtract up to 2-digit numbers without regrouping in horizontal and vertical forms. Learners to discuss the relationship between addition and subtraction using number families. Learners to work out ","Learners in pairs/groups to subtract single digit numbers by comparing groups of objects. Learners to subtract up to 2-digit numbers without regrouping in horizontal and vertical forms. Learners to discuss the relationship between addition and subtraction using number families. Learners to work out ","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:29.454Z","2026-06-11T09:53:53.925Z","math-journey-generator-v1","gBXbs6lVRuo","true","false","2026-06-10T08:15:42.873+00:00"
"7993c880-07eb-4b67-b0de-71af2f600fef","Word Problems: 2-Digit and 1-Digit Addition","g2-mathematics-word-problems-2-digit-and-1-digit-addition","Numbers","1.4 Addition","By the end of the lesson, the learner should be able to: work out missing numbers in patterns involving addition of whole numbers up to 100","","How can we align a 2-digit number and a 1-digit number vertically in order to add? When do we regroup?","Learners in pairs to write addition sentences given in horizontal form vertically according to place value. Learners to add a 2-digit number to a 1-digit number without and with regrouping. Learners to practice addition by skipping on the number line. Learners in pairs/groups to collect different sa","Learners in pairs to write addition sentences given in horizontal form vertically according to place value. Learners to add a 2-digit number to a 1-digit number without and with regrouping. Learners to practice addition by skipping on the number line. Learners in pairs/groups to collect different sa","","true","0","10","grade-2-math-batch-3","2026-06-10T07:31:07.699Z","2026-06-11T09:53:34.291Z","","","false","false","2026-06-10T08:15:23.084+00:00"
"7fe4e4f8-25d2-4aab-b06f-34120a06d946","Word Problems: Single Digit Addition","g2-mathematics-word-problems-single-digit-addition","Numbers","1.4 Addition","By the end of the lesson, the learner should be able to: work out missing numbers in patterns involving addition of whole numbers up to 100","","How can we align a 2-digit number and a 1-digit number vertically in order to add? When do we regroup?","Learners in pairs to write addition sentences given in horizontal form vertically according to place value. Learners to add a 2-digit number to a 1-digit number without and with regrouping. Learners to practice addition by skipping on the number line. Learners in pairs/groups to collect different sa","Learners in pairs to write addition sentences given in horizontal form vertically according to place value. Learners to add a 2-digit number to a 1-digit number without and with regrouping. Learners to practice addition by skipping on the number line. Learners in pairs/groups to collect different sa","","true","0","10","grade-2-math-batch-3","2026-06-10T07:31:06.928Z","2026-06-11T09:53:33.320Z","","","false","false","2026-06-10T08:15:22.681+00:00"
"93e1418a-7f84-4a4c-864a-be2e6b12cdfb","Word Problems: Subtraction Within 100","g2-mathematics-word-problems-subtraction-within-100","Numbers","1.5 Subtraction","By the end of the lesson, the learner should be able to: work out missing numbers in patterns involving subtraction up to 100","","How do you work out missing numbers in patterns involving subtraction?","Learners in pairs/groups to subtract single digit numbers by comparing groups of objects. Learners to subtract up to 2-digit numbers without regrouping in horizontal and vertical forms. Learners to discuss the relationship between addition and subtraction using number families. Learners to work out ","Learners in pairs/groups to subtract single digit numbers by comparing groups of objects. Learners to subtract up to 2-digit numbers without regrouping in horizontal and vertical forms. Learners to discuss the relationship between addition and subtraction using number families. Learners to work out ","","true","0","10","grade-2-math-batch-3","2026-06-10T07:31:38.307Z","2026-06-11T09:53:54.843Z","","","false","false","2026-06-10T08:15:43.643+00:00"
"40dc0390-2570-45b8-8a37-72c3d49e0e68","Writing Division Sentences Using the ÷ Sign","g2-mathematics-writing-division-sentences-using-the-sign","Numbers","1.7 Division","By the end of the lesson, the learner should be able to: use '÷' sign in writing division sentences","","How can you share a given number of objects equally?","Learners in pairs/groups to share a given number of objects equally by each picking one object at a time until all are finished. Learners in pairs/groups to pick an equal number of objects at a time from the main group and count the number of small equal groups formed. Learners to use '÷' sign in wr","Learners in pairs/groups to share a given number of objects equally by each picking one object at a time until all are finished. Learners in pairs/groups to pick an equal number of objects at a time from the main group and count the number of small equal groups formed. Learners to use '÷' sign in wr","","true","0","10","grade-2-math-batch-3","2026-06-10T07:31:56.869Z","2026-06-11T09:54:02.367Z","","","false","false","2026-06-10T08:15:51.377+00:00"
"cff3b7c1-2468-454d-b2da-fe35d49e2456","Writing Multiplication Sentences Using the × Sign","g2-mathematics-writing-multiplication-sentences-using-the-sign","Numbers","1.6 Multiplication","By the end of the lesson, the learner should be able to: multiply single digit numbers by 1, 2, 3, 4, 5 and 10","","How do you represent multiplication as repeated addition?","Learners in pairs/groups to use counters to represent multiplication as repeated addition. Learners in pairs/groups to use number lines to represent multiplication as repeated addition. Learners to use '×' sign in writing repeated addition sentences as multiplication. Learners to multiply single dig","Learners in pairs/groups to use counters to represent multiplication as repeated addition. Learners in pairs/groups to use number lines to represent multiplication as repeated addition. Learners to use '×' sign in writing repeated addition sentences as multiplication. Learners to multiply single dig","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:31.517Z","2026-06-11T09:53:59.640Z","math-journey-generator-v1","eW1fMMcN0oA","true","false","2026-06-10T08:15:48.462+00:00"
"957cb5fc-4055-47ea-844f-e83d520c34cc","Writing Numbers 1 to 10 in Words","g2-mathematics-writing-numbers-1-to-10-in-words","Numbers","1.2 Whole Numbers","By the end of the lesson, the learner should be able to: appreciate number patterns as they skip on the number line","","How do we get the next number in a pattern?","Learners in pairs/groups to count in 2's and 5's forward and backward starting from any point. Learners in pairs/groups to count their fingers and toes in 2's and 10's. Learners in pairs/groups to discuss place value up to hundreds. Learners in pairs to read numbers 1-100 in symbols. Learners to rea","Learners in pairs/groups to count in 2's and 5's forward and backward starting from any point. Learners in pairs/groups to count their fingers and toes in 2's and 10's. Learners in pairs/groups to discuss place value up to hundreds. Learners in pairs to read numbers 1-100 in symbols. Learners to rea","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:19.949Z","2026-06-11T09:53:40.121Z","math-journey-generator-v1","lxyjIFHXSCA","true","false","2026-06-10T08:15:29.204+00:00"
"4b04cd35-ffa5-4ec2-8524-97bebd39238e","Writing Numbers 11 to 20 in Words","g2-mathematics-writing-numbers-11-to-20-in-words","Numbers","1.2 Whole Numbers","By the end of the lesson, the learner should be able to: appreciate number patterns as they skip on the number line","","How do we get the next number in a pattern?","Learners in pairs/groups to count in 2's and 5's forward and backward starting from any point. Learners in pairs/groups to count their fingers and toes in 2's and 10's. Learners in pairs/groups to discuss place value up to hundreds. Learners in pairs to read numbers 1-100 in symbols. Learners to rea","Learners in pairs/groups to count in 2's and 5's forward and backward starting from any point. Learners in pairs/groups to count their fingers and toes in 2's and 10's. Learners in pairs/groups to discuss place value up to hundreds. Learners in pairs to read numbers 1-100 in symbols. Learners to rea","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:20.406Z","2026-06-11T09:53:40.495Z","math-journey-generator-v1","lxyjIFHXSCA","true","false","2026-06-10T08:15:29.62+00:00"
