lessonId,title,slug,subject,strand,subStrand,learningOutcome,status,journeySource,pubStepCount,draftStepCount,pubSeverity,draftSeverity,worstSeverity,pubFlags,draftFlags,sampleText
"4d4b9cfa-b024-48ee-8aa8-dd40a6a998b8","Naming Safe Items Used in Water Rescue Awareness","g2-movement-naming-safe-items-used-in-water-rescue-awareness","Movement","Movement: Swimming","2.2 Water Safety: Rescuing a Drowning Person — 8 official lesson(s)","By the end of the lesson, the learner should be able to name safe items used in water rescue awareness, watch or observe","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about naming safe items used in water rescue awareness together! hello, friend! today we will learn about naming safe items used in water rescue awareness. are you ready?"
"ed2db75d-c71a-41d4-962d-a8e6ae561ed3","Identifying Kenyan Currency up to Sh.100","g2-mathematics-identifying-kenyan-currency-up-to-sh-100","Mathematics","Measurement","2.5 Money","By the end of the lesson, the learner should be able to: identify Kenyan currency coins and notes up to sh.100","PUBLISHED","published","10","","suspicious","empty","suspicious","QC_NO_CORRECT_INDEX","","hello! money is important. today we learn to identify kenyan coins and notes up to sh.100. today we learn about kenyan money — coins and notes! we use money to buy things we need. let's learn about mo"
"52659b25-bb5a-43dd-8662-5f91ca036a25","Sharing Plant Protection Messages with the School","g2-environmental-sharing-plant-protection-messages-with-the-school","Environmental","Care for the environment","3.1 Caring for plants — plant protection messages","By the end of the lesson, the learner should be able to recognize, create and share simple plant-protection messages tha","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about sharing plant protection messages with the school together! hello, friend! today we will learn about sharing plant protection messages with the school. are you read"
"54e6166d-3ffd-4ec7-995c-1b69a7e986e0","Watching and Discussing Water Rescue Awareness Media","g2-movement-watching-and-discussing-water-rescue-awareness-media","Movement","Movement: Swimming","2.2 Water Safety: Rescuing a Drowning Person — 8 official lesson(s)","By the end of the lesson, the learner should be able to name safe items used in water rescue awareness, watch or observe","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about watching and discussing water rescue awareness media together! hello, friend! today we will learn about watching and discussing water rescue awareness media. are yo"
"6e6f4c1a-c065-434f-8c72-bf5239f26a14","Animal Shelters Found at Home and School","g2-environmental-animal-shelters-found-at-home-and-school","Environmental","Care for the environment","3.2 Caring for animals — clean and secure animal shelters","By the end of the lesson, the learner should be able to identify, suggest and participate in ways of keeping animal shel","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about animal shelters found at home and school together! hello, friend! today we will learn about animal shelters found at home and school. are you ready? welcome! our mi"
"5e85be83-a1bd-4083-9541-001314eab7c6","Sorting Coins and Notes by Features","g2-mathematics-sorting-coins-and-notes-by-features","Mathematics","Measurement","2.5 Money","By the end of the lesson, the learner should be able to: sort coins and notes by value and features","PUBLISHED","published","10","","suspicious","empty","suspicious","QC_NO_CORRECT_INDEX","","hello! money is important. let's learn about kenyan currency together! today we learn about kenyan money — coins and notes! we use money to buy things. money matters! your mission: become a money expe"
"a4718793-43cb-4bd7-9163-34e087ed7c39","Ways to Keep an Animal Shelter Clean","g2-environmental-ways-to-keep-an-animal-shelter-clean","Environmental","Care for the environment","3.2 Caring for animals — clean and secure animal shelters","By the end of the lesson, the learner should be able to identify, suggest and participate in ways of keeping animal shel","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about ways to keep an animal shelter clean together! hello, friend! today we will learn about ways to keep an animal shelter clean. are you ready? welcome! our mission is"
"f1fe31b6-f08c-438f-ae22-02f7ac1e28ca","Drawing Items That Can Support Water Safety","g2-movement-drawing-items-that-can-support-water-safety","Movement","Movement: Swimming","2.2 Water Safety: Rescuing a Drowning Person — 8 official lesson(s)","By the end of the lesson, the learner should be able to name safe items used in water rescue awareness, watch or observe","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about drawing items that can support water safety together! hello, friend! today we will learn about drawing items that can support water safety. are you ready? welcome! "
"286af17f-a512-49d7-af6d-e5655251f4ef","Counting Money: Sh.1, Sh.5 and Sh.10","g2-mathematics-counting-money-sh-1-sh-5-and-sh-10","Mathematics","Measurement","2.5 Money","By the end of the lesson, the learner should be able to: count money using sh.1, sh.5 and sh.10","PUBLISHED","published","10","","suspicious","empty","suspicious","QC_NO_CORRECT_INDEX","","hello! money is important. let's learn about kenyan currency together! today we learn about kenyan money — coins and notes! we use money to buy things. money matters! your mission: become a money expe"
"d25395ea-fe5d-4f61-bf1d-53796dd1728f","Designing Simple Water Safety Awareness Materials","g2-movement-designing-simple-water-safety-awareness-materials","Movement","Movement: Swimming","2.2 Water Safety: Rescuing a Drowning Person — 8 official lesson(s)","By the end of the lesson, the learner should be able to name safe items used in water rescue awareness, watch or observe","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about designing simple water safety awareness materials together! hello, friend! today we will learn about designing simple water safety awareness materials. are you read"
"0d4996a2-185c-497f-a316-1d3b3b88f99f","Counting Money: Sh.20, Sh.40 and Sh.50","g2-mathematics-counting-money-sh-20-sh-40-and-sh-50","Mathematics","Measurement","2.5 Money","By the end of the lesson, the learner should be able to: count money using sh.20, sh.40 and sh.50 up to sh.100","PUBLISHED","published","10","","suspicious","empty","suspicious","QC_NO_CORRECT_INDEX","","hello! money is important. let's learn about kenyan currency together! today we learn about kenyan money — coins and notes! we use money to buy things. money matters! your mission: become a money expe"
"65d6639b-27a2-4c35-956c-3fb5f4817713","Participating Safely in Shelter Cleaning","g2-environmental-participating-safely-in-shelter-cleaning","Environmental","Care for the environment","3.2 Caring for animals — clean and secure animal shelters","By the end of the lesson, the learner should be able to identify, suggest and participate in ways of keeping animal shel","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about participating safely in shelter cleaning together! hello, friend! today we will learn about participating safely in shelter cleaning. are you ready? welcome! our mi"
"e7fe9c54-78ef-40dd-8f1c-145becf4c069","Making the Same Amount in Different Denominations","g2-mathematics-making-the-same-amount-in-different-denominations","Mathematics","Measurement","2.5 Money","By the end of the lesson, the learner should be able to: represent the same amount of money in different denominations","PUBLISHED","published","10","","suspicious","empty","suspicious","QC_NO_CORRECT_INDEX","","hello! money is important. let's learn about kenyan currency together! today we learn about kenyan money — coins and notes! we use money to buy things. money matters! your mission: become a money expe"
"53a6f97c-07f6-4fb8-9660-15b6c33669d0","Role-Playing Calling an Adult for Help","g2-movement-role-playing-calling-an-adult-for-help","Movement","Movement: Swimming","2.2 Water Safety: Rescuing a Drowning Person — 8 official lesson(s)","By the end of the lesson, the learner should be able to name safe items used in water rescue awareness, watch or observe","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about role-playing calling an adult for help together! hello, friend! today we will learn about role-playing calling an adult for help. are you ready? welcome! our missio"
"dacd9ec3-c9b6-4b60-bd53-774de7b82113","Ways to Make an Animal Shelter Secure","g2-environmental-ways-to-make-an-animal-shelter-secure","Environmental","Care for the environment","3.2 Caring for animals — clean and secure animal shelters","By the end of the lesson, the learner should be able to identify, suggest and participate in ways of keeping animal shel","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about ways to make an animal shelter secure together! hello, friend! today we will learn about ways to make an animal shelter secure. are you ready? welcome! our mission "
"b2d0cec0-1e19-44a3-afa6-735153b0f248","Discussing Caution Around Rivers, Pools and Wells","g2-movement-discussing-caution-around-rivers-pools-and-wells","Movement","Movement: Swimming","2.2 Water Safety: Rescuing a Drowning Person — 8 official lesson(s)","By the end of the lesson, the learner should be able to name safe items used in water rescue awareness, watch or observe","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about discussing caution around rivers, pools and wells together! hello, friend! today we will learn about discussing caution around rivers, pools and wells. are you read"
"d58def14-a976-4701-93b6-d4ace7a49976","Relating Money to Goods and Services","g2-mathematics-relating-money-to-goods-and-services","Mathematics","Measurement","2.5 Money","By the end of the lesson, the learner should be able to: relate money to goods and services up to sh.100","PUBLISHED","published","10","","suspicious","empty","suspicious","QC_NO_CORRECT_INDEX","","hello! money is important. let's learn about kenyan currency together! today we learn about kenyan money — coins and notes! we use money to buy things. money matters! your mission: become a money expe"
"701fb19f-a129-486c-970d-427a25df8f74","Animal Shelter Care Review","g2-environmental-animal-shelter-care-review","Environmental","Care for the environment","3.2 Caring for animals — clean and secure animal shelters","By the end of the lesson, the learner should be able to identify, suggest and participate in ways of keeping animal shel","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about animal shelter care review together! hello, friend! today we will learn about animal shelter care review. are you ready? welcome! our mission is to explore animal s"
"d1d348ad-ebb3-4924-8954-7a972f263716","Classroom Shop: Buying and Selling","g2-mathematics-classroom-shop-buying-and-selling","Mathematics","Measurement","2.5 Money","By the end of the lesson, the learner should be able to: use money in a buying and selling role play","PUBLISHED","published","10","","suspicious","empty","suspicious","QC_NO_CORRECT_INDEX","","hello! money is important. let's learn about kenyan currency together! today we learn about kenyan money — coins and notes! we use money to buy things. money matters! your mission: become a money expe"
"410c76a4-815f-428d-b507-4a7da88fb94a","Types of Waste Found in School","g2-environmental-types-of-waste-found-in-school","Environmental","Care for the environment","3.3 Managing waste — types and safety in school waste","By the end of the lesson, the learner should be able to identify types of school waste, sort waste for safe disposal, id","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about types of waste found in school together! hello, friend! today we will learn about types of waste found in school. are you ready? welcome! our mission is to explore "
"42b59564-f2e3-4ddc-8feb-773199fe44da","Making a Simple Water Safety Poster","g2-movement-making-a-simple-water-safety-poster","Movement","Movement: Swimming","2.2 Water Safety: Rescuing a Drowning Person — 8 official lesson(s)","By the end of the lesson, the learner should be able to name safe items used in water rescue awareness, watch or observe","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about making a simple water safety poster together! hello, friend! today we will learn about making a simple water safety poster. are you ready? welcome! our mission is t"
"b32fc451-763e-4680-8e33-0d8485f58885","Differentiating Needs and Wants","g2-mathematics-differentiating-needs-and-wants","Mathematics","Measurement","2.5 Money","By the end of the lesson, the learner should be able to: differentiate between needs and wants","PUBLISHED","published","10","","suspicious","empty","suspicious","QC_NO_CORRECT_INDEX","","hello! money is important. let's learn about kenyan currency together! today we learn about kenyan money — coins and notes! we use money to buy things. money matters! your mission: become a money expe"
"67f1a7de-0e0e-4d7e-b102-3804dbe0cd3c","Water Rescue Awareness Practice and Reflection","g2-movement-water-rescue-awareness-practice-and-reflection","Movement","Movement: Swimming","2.2 Water Safety: Rescuing a Drowning Person — 8 official lesson(s)","By the end of the lesson, the learner should be able to name safe items used in water rescue awareness, watch or observe","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about water rescue awareness practice and reflection together! hello, friend! today we will learn about water rescue awareness practice and reflection. are you ready? wel"
"e4228d79-5e15-4dd4-ad56-afd7197769d4","Sorting School Waste Safely","g2-environmental-sorting-school-waste-safely","Environmental","Care for the environment","3.3 Managing waste — types and safety in school waste","By the end of the lesson, the learner should be able to identify types of school waste, sort waste for safe disposal, id","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about sorting school waste safely together! hello, friend! today we will learn about sorting school waste safely. are you ready? welcome! our mission is to explore sortin"
"14627b28-6b13-4318-b0b1-47f0f1103e32","Dangers When Handling Waste","g2-environmental-dangers-when-handling-waste","Environmental","Care for the environment","3.3 Managing waste — types and safety in school waste","By the end of the lesson, the learner should be able to identify types of school waste, sort waste for safe disposal, id","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about dangers when handling waste together! hello, friend! today we will learn about dangers when handling waste. are you ready? welcome! our mission is to explore danger"
"914fe2a6-de8b-4bea-b1da-06965356d5e9","Observing Dowel Loom Woven Items","g2-movement-observing-dowel-loom-woven-items","Movement","Art and Craft: Weaving","10.2 Weaving on a Dowel Loom — 3 official lesson(s)","By the end of the lesson, the learner should be able to observe woven items, identify tools and materials for dowel loom","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about observing dowel loom woven items together! hello, friend! today we will learn about observing dowel loom woven items. are you ready? welcome! our mission is to expl"
"f1a523d2-a0fb-43d7-8db9-2896598a9c05","Choosing What to Buy with Sh.100","g2-mathematics-choosing-what-to-buy-with-sh-100","Mathematics","Measurement","2.5 Money","By the end of the lesson, the learner should be able to: make simple choices about goods, services, needs, and wants","PUBLISHED","published","10","","suspicious","empty","suspicious","QC_NO_CORRECT_INDEX","","hello! money is important. let's learn about kenyan currency together! today we learn about kenyan money — coins and notes! we use money to buy things. money matters! your mission: become a money expe"
"1f04eaee-bd6b-492d-b498-7ab8054c4632","Safety Measures When Handling Waste","g2-environmental-safety-measures-when-handling-waste","Environmental","Care for the environment","3.3 Managing waste — types and safety in school waste","By the end of the lesson, the learner should be able to identify types of school waste, sort waste for safe disposal, id","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about safety measures when handling waste together! hello, friend! today we will learn about safety measures when handling waste. are you ready? welcome! our mission is t"
"ea4d1646-f620-4486-be63-a3a2d8d9a7b3","Preparing Materials for Dowel Loom Weaving","g2-movement-preparing-materials-for-dowel-loom-weaving","Movement","Art and Craft: Weaving","10.2 Weaving on a Dowel Loom — 3 official lesson(s)","By the end of the lesson, the learner should be able to observe woven items, identify tools and materials for dowel loom","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about preparing materials for dowel loom weaving together! hello, friend! today we will learn about preparing materials for dowel loom weaving. are you ready? welcome! ou"
"e03ddcd9-227b-437d-93bb-5eafdc3a7a79","Money: Practice and Assessment","g2-mathematics-money-practice-and-assessment","Mathematics","Measurement","2.5 Money","By the end of the lesson, the learner should be able to: count, represent, and use money up to sh.100","PUBLISHED","published","10","","suspicious","empty","suspicious","QC_NO_CORRECT_INDEX","","hello! money is important. let's learn about kenyan currency together! today we learn about kenyan money — coins and notes! we use money to buy things. money matters! your mission: become a money expe"
"e01ae619-4cb4-4d46-b63d-84a005d7f405","Weaving a Two-Coloured Table Mat on a Dowel Loom","g2-movement-weaving-a-two-coloured-table-mat-on-a-dowel-loom","Movement","Art and Craft: Weaving","10.2 Weaving on a Dowel Loom — 3 official lesson(s)","By the end of the lesson, the learner should be able to observe woven items, identify tools and materials for dowel loom","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about weaving a two-coloured table mat on a dowel loom together! hello, friend! today we will learn about weaving a two-coloured table mat on a dowel loom. are you ready?"
"af79707c-74f4-403e-b704-06e777df3aac","Drawing Straight Lines","g2-mathematics-drawing-straight-lines","Mathematics","Geometry","3.1 Lines","By the end of the lesson, the learner should be able to: draw straight lines for application in real life","PUBLISHED","both","10","10","contaminated","contaminated","contaminated","FORBIDDEN: ""exercise""; GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","FORBIDDEN: ""exercise""; GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about drawing straight lines together! hello, friend! today we will learn about drawing straight lines. are you ready? welcome! our mission is to explore drawing straight"
"e8c5a31d-c4a0-46f0-b689-7e32727556a4","Sharing Waste Safety Messages","g2-environmental-sharing-waste-safety-messages","Environmental","Care for the environment","3.3 Managing waste — types and safety in school waste","By the end of the lesson, the learner should be able to identify types of school waste, sort waste for safe disposal, id","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about sharing waste safety messages together! hello, friend! today we will learn about sharing waste safety messages. are you ready? welcome! our mission is to explore sh"
"b39d6811-51b7-4935-878f-e87f7e6a88e5","Drawing Curved Lines","g2-mathematics-drawing-curved-lines","Mathematics","Geometry","3.1 Lines","By the end of the lesson, the learner should be able to: draw curved lines for application in real life","PUBLISHED","both","10","10","contaminated","contaminated","contaminated","FORBIDDEN: ""exercise""; GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","FORBIDDEN: ""exercise""; GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about drawing curved lines together! hello, friend! today we will learn about drawing curved lines. are you ready? welcome! our mission is to explore drawing curved lines"
"7c504b6d-17b1-4451-93d5-de9427c650dd","Exploring Ways the Body Moves in Water","g2-movement-exploring-ways-the-body-moves-in-water","Movement","Movement: Swimming","2.3 Basic Swimming Skills: Treading Water — 12 official lesson(s)","By the end of the lesson, the learner should be able to explore ways of moving in water, watch supervised demonstrations","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about exploring ways the body moves in water together! hello, friend! today we will learn about exploring ways the body moves in water. are you ready? welcome! our missio"
"678c1943-d29b-49be-b96e-5e9ec8e1c7b9","Safe and Unsafe Stored Water","g2-environmental-safe-and-unsafe-stored-water","Environmental","Care for the environment","3.5 Caring for water — keeping stored water safe and re-using water","By the end of the lesson, the learner should be able to explain the importance of safe stored water and suggest simple w","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about safe and unsafe stored water together! hello, friend! today we will learn about safe and unsafe stored water. are you ready? welcome! our mission is to explore safe"
"52614d1b-cfe6-4d0d-b2bd-1950967d8b29","Watching a Treading Water Demonstration","g2-movement-watching-a-treading-water-demonstration","Movement","Movement: Swimming","2.3 Basic Swimming Skills: Treading Water — 12 official lesson(s)","By the end of the lesson, the learner should be able to explore ways of moving in water, watch supervised demonstrations","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about watching a treading water demonstration together! hello, friend! today we will learn about watching a treading water demonstration. are you ready? welcome! our miss"
"25632bb5-4c45-4f20-9fb7-8a4994e41265","Why Stored Water Must Be Kept Safe","g2-environmental-why-stored-water-must-be-kept-safe","Environmental","Care for the environment","3.5 Caring for water — keeping stored water safe and re-using water","By the end of the lesson, the learner should be able to explain the importance of safe stored water and suggest simple w","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about why stored water must be kept safe together! hello, friend! today we will learn about why stored water must be kept safe. are you ready? welcome! our mission is to "
"0aec1d3b-7635-46fe-b4af-3a50a38dae65","Modelling Straight Lines","g2-mathematics-modelling-straight-lines","Mathematics","Geometry","3.1 Lines","By the end of the lesson, the learner should be able to: model straight lines using safe materials","PUBLISHED","both","10","10","contaminated","contaminated","contaminated","FORBIDDEN: ""exercise""; GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","FORBIDDEN: ""exercise""; GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about modelling straight lines together! hello, friend! today we will learn about modelling straight lines. are you ready? welcome! our mission is to explore modelling st"
"10f674d4-3f62-4f9e-9008-1d1eb825595a","Modelling Curved Lines","g2-mathematics-modelling-curved-lines","Mathematics","Geometry","3.1 Lines","By the end of the lesson, the learner should be able to: model curved lines using safe materials","PUBLISHED","both","10","10","contaminated","contaminated","contaminated","FORBIDDEN: ""exercise""; GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","FORBIDDEN: ""exercise""; GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about modelling curved lines together! hello, friend! today we will learn about modelling curved lines. are you ready? welcome! our mission is to explore modelling curved"
"f9a6dff8-7702-4272-8087-4eb384d7d930","Naming Body Parts Used for Treading Water","g2-movement-naming-body-parts-used-for-treading-water","Movement","Movement: Swimming","2.3 Basic Swimming Skills: Treading Water — 12 official lesson(s)","By the end of the lesson, the learner should be able to explore ways of moving in water, watch supervised demonstrations","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about naming body parts used for treading water together! hello, friend! today we will learn about naming body parts used for treading water. are you ready? welcome! our "
"e0edca65-3a71-48a9-9f79-a4b6e7b4abdd","Ways to Keep Stored Water Safe","g2-environmental-ways-to-keep-stored-water-safe","Environmental","Care for the environment","3.5 Caring for water — keeping stored water safe and re-using water","By the end of the lesson, the learner should be able to explain the importance of safe stored water and suggest simple w","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about ways to keep stored water safe together! hello, friend! today we will learn about ways to keep stored water safe. are you ready? welcome! our mission is to explore "
"1ec29138-2666-4431-b2c2-c51652a2ace5","Practising Treading Water with Supervision 1","g2-movement-practising-treading-water-with-supervision-1","Movement","Movement: Swimming","2.3 Basic Swimming Skills: Treading Water — 12 official lesson(s)","By the end of the lesson, the learner should be able to explore ways of moving in water, watch supervised demonstrations","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about practising treading water with supervision 1 together! hello, friend! today we will learn about practising treading water with supervision 1. are you ready? welcome"
"deebd9e9-f0bd-4372-abd8-273e5bf69065","How Water Can Be Re-Used at Home and School","g2-environmental-how-water-can-be-re-used-at-home-and-school","Environmental","Care for the environment","3.5 Caring for water — keeping stored water safe and re-using water","By the end of the lesson, the learner should be able to explain the importance of safe stored water and suggest simple w","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about how water can be re-used at home and school together! hello, friend! today we will learn about how water can be re-used at home and school. are you ready? welcome! "
"597dfffc-1983-4c17-afb9-fd7162e73fb8","Lines in the Environment: Practice and Assessment","g2-mathematics-lines-in-the-environment-practice-and-assessment","Mathematics","Geometry","3.1 Lines","By the end of the lesson, the learner should be able to: draw and model straight and curved lines","PUBLISHED","both","10","10","contaminated","contaminated","contaminated","FORBIDDEN: ""exercise""; GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","FORBIDDEN: ""exercise""; GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about practice and assessment together! hello, friend! today we will learn about practice and assessment. are you ready? welcome! our mission is to explore practice and a"
